Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	Organism.Name	SetID	No of files in set	TaxID	Size.Mb.	Actual.Size	GC.	Scaffolds	Assembly.Accession
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	GBGD40	Escherichia coli	SET_5508	2	562	5.11507	5115070	51	549	GCA_003859325.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	G40	Escherichia coli	SET_5508	2	562	5.11507	5115070	51	549	GCA_009823055.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter bilis	MGYG-HGUT-01329	Helicobacter bilis	SET_5510	2	37372	2.53052	2530521	34.8	9	GCA_902373995.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter bilis	ATCC 43879	Helicobacter bilis ATCC 43879	SET_5510	2	613026	2.53052	2530521	34.8	9	GCA_000158435.2
Bacteria	Bacillati	Chloroflexota	Anaerolineae	Anaerolineales			Anaerolineales bacterium	DeMMO3_41	Anaerolineales bacterium	SET_5511	2	2073117	2.322	2321999	44.7	243	GCA_020052245.1
Bacteria	Bacillati	Chloroflexota	Anaerolineae	Anaerolineales			Anaerolineales bacterium	DeMMO6_46	Anaerolineales bacterium	SET_5511	2	2073117	2.322	2321999	44.7	243	GCA_020059645.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Flaviflexus	Flaviflexus massiliensis	SIT4	Flaviflexus massiliensis	SET_5512	2	1522309	2.63348	2633477	59.1	7	GCA_001375495.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Flaviflexus	Flaviflexus massiliensis	MGYG-HGUT-01509	Flaviflexus massiliensis	SET_5512	2	1522309	2.63348	2633477	59.1	7	GCA_902375695.1
Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	uncultured Bilophila sp.	extra-SRR7761327.59_1677801508	uncultured Bilophila sp.	SET_5513	2	529385	2.65242	2652417	61	140	GCA_949519545.1
Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	uncultured Bilophila sp.	extra-SRR7762555.59_1677801630	uncultured Bilophila sp.	SET_5513	2	529385	2.65242	2652417	61	140	GCA_949544775.1
Bacteria	Bacillati	Actinomycetota	Coriobacteriia				uncultured Coriobacteriia bacterium	MGYG-HGUT-02782	uncultured Coriobacteriia bacterium	SET_5516	2	1105182	2.15568	2155682	64.1	45	GCA_902479315.1
Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	uncultured Olsenella sp.	UMGS304	uncultured Olsenella sp.	SET_5516	2	190764	2.15568	2155682	64.1	45	GCA_900540955.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	AMR_MDS_3465	Bacteroidales bacterium	SET_5518	2	2030927	0.975653	975653	48.7	152	GCA_035395985.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	CTOTU18430	Bacteroidales bacterium	SET_5518	2	2030927	0.975653	975653	48.7	152	GCA_036808805.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella pneumophila	GC06	Legionella pneumophila	SET_5521	2	446	3.39025	3390255	38.2	21	GCA_003205055.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella pneumophila	PC01	Legionella pneumophila	SET_5521	2	446	3.39025	3390255	38.2	21	GCA_004920825.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae		Pelagibacteraceae bacterium AG-430-P08	AG-430-P08	Pelagibacteraceae bacterium AG-430-P08	SET_5522	2	2162055	1.01705	1017047	29.3	39	GCA_003212925.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae		uncultured Pelagibacteraceae bacterium	AG-430-P08	uncultured Pelagibacteraceae bacterium	SET_5522	2	1667051	1.01705	1017047	29.3	39	GCA_902584595.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	CW13	Campylobacter jejuni	SET_5523	2	197	1.62391	1623915	30.5	21	GCA_026199405.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	CW12	Campylobacter jejuni	SET_5523	2	197	1.62391	1623915	30.5	21	GCA_026199435.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uncultured Bacteroides sp.	HGM04660	uncultured Bacteroides sp.	SET_5524	2	162156	6.56975	6569749	42.5	690	GCA_900765785.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uncultured Bacteroides sp.	MGYG-HGUT-03351	uncultured Bacteroides sp.	SET_5524	2	162156	6.56975	6569749	42.5	690	GCA_902484955.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae		Eubacteriaceae bacterium	extra-SRR5574474.6_1677764753	Eubacteriaceae bacterium	SET_5527	2	2049045	3.77237	3772374	46.1	261	GCA_949459345.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae		Eubacteriaceae bacterium	extra-SRR5574491.6_1677764803	Eubacteriaceae bacterium	SET_5527	2	2049045	3.77237	3772374	46.1	261	GCA_949461665.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas jandaei	CN17A0084	Aeromonas jandaei	SET_5530	2	650	4.5111	4511100	58.9	25	GCA_016729525.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas jandaei	ena-yuan-GCF_016729525.1	Aeromonas jandaei	SET_5530	2	650	4.5111	4511100	58.9	25	GCA_963891405.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes				OCS155 cluster bacterium AG-414-P03	AG-414-P03	OCS155 cluster bacterium AG-414-P03	SET_5531	2	2162607	0.977968	977968	32.2	31	GCA_003214435.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Candidatus Actinomarinales	Candidatus Actinomarinaceae	Candidatus Actinomarina	uncultured Candidatus Actinomarina sp.	AG-414-P03	uncultured Candidatus Actinomarina sp.	SET_5531	2	1985113	0.977968	977968	32.2	31	GCA_902570245.1
Bacteria	Bacillati	Cyanobacteriota	Cyanophyceae	Nostocales	Nodulariaceae	Nodularia	Nodularia spumigena	CCY9414	Nodularia spumigena CCY9414	SET_5532	2	313624	5.31626	5316258	41.3	204	GCA_000169135.1
Bacteria	Bacillati	Cyanobacteriota	Cyanophyceae	Nostocales	Nodulariaceae	Nodularia	Nodularia spumigena	ena-yuan-GCF_000169135.1	Nodularia spumigena CCY9414	SET_5532	2	313624	5.31626	5316258	41.3	204	GCA_963860245.1
Bacteria	Pseudomonadati	Pseudomonadota					Pseudomonadota bacterium	DeMMO3_74	Pseudomonadota bacterium	SET_5533	2	1977087	1.05787	1057865	62.6	119	GCA_020053415.1
Bacteria	Pseudomonadati	Pseudomonadota					Pseudomonadota bacterium	DeMMO6_77	Pseudomonadota bacterium	SET_5533	2	1977087	1.05787	1057865	62.6	119	GCA_020061345.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales			Enterobacterales bacterium	HGM20068	Enterobacterales bacterium	SET_5535	2	1993870	2.43805	2438052	41.1	232	GCA_900768635.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria				uncultured Gammaproteobacteria bacterium	MGYG-HGUT-03491	uncultured Gammaproteobacteria bacterium	SET_5535	2	86473	2.43805	2438052	41.1	232	GCA_902486325.1
Bacteria		Candidatus Hydrothermota	Candidatus Hydrothermia				Candidatus Hydrothermia bacterium	AMR_MDS_5424	Candidatus Hydrothermia bacterium	SET_5537	2	3014280	1.48066	1480656	40.3	23	GCA_035441445.1
Bacteria							bacterium	CTOTU38590	bacterium	SET_5537	2	1869227	1.48066	1480656	40.3	23	GCA_036827385.1
Bacteria	Bacillati	Bacillota					Bacillota bacterium	AMR_MDS_3751	Bacillota bacterium	SET_5540	2	1879010	1.3363	1336302	44.6	78	GCA_035405445.1
Bacteria	Bacillati	Bacillota					Bacillota bacterium	CTOTU18716	Bacillota bacterium	SET_5540	2	1879010	1.3363	1336302	44.6	78	GCA_036733205.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	PA167c	Pseudomonas aeruginosa	SET_5541	3	287	6.83039	6830389	66.1	84	GCA_023806095.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	PA167X	Pseudomonas aeruginosa	SET_5541	3	287	6.83039	6830389	66.1	84	GCA_023806265.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	PA167	Pseudomonas aeruginosa	SET_5541	3	287	6.83039	6830389	66.1	84	GCA_024179205.1
Bacteria	Bacillati	Bacillota	Clostridia	Christensenellales	Christensenellaceae		uncultured Christensenellaceae bacterium	extra-SRR7762560.19_1677802234	uncultured Christensenellaceae bacterium	SET_5542	2	1229255	1.75432	1754325	44	26	GCA_949521785.1
Bacteria	Bacillati	Bacillota	Clostridia	Christensenellales	Christensenellaceae		uncultured Christensenellaceae bacterium	extra-SRR7761323.21_1677801474	uncultured Christensenellaceae bacterium	SET_5542	2	1229255	1.75432	1754325	44	26	GCA_949553095.1
Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	uncultured Atopobium sp.	MGYG-HGUT-03356	uncultured Atopobium sp.	SET_5544	2	274587	1.20779	1207795	48.7	431	GCA_902487705.1
Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae		uncultured Atopobiaceae bacterium	HGM04075	uncultured Atopobiaceae bacterium	SET_5544	2	2321400	1.20779	1207795	48.7	431	GCA_900765985.1
Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	198	Staphylococcus aureus	SET_5545	2	1280	2.65043	2650426	33	247	GCA_012276815.1
Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	176	Staphylococcus aureus	SET_5545	2	1280	2.65043	2650426	33	247	GCA_012276855.1
Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	uncultured Collinsella sp.	UMGS1726	uncultured Collinsella sp.	SET_5546	2	165190	1.9227	1922704	60.3	259	GCA_900554495.1
Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	uncultured Collinsella sp.	MGYG-HGUT-03034	uncultured Collinsella sp.	SET_5546	2	165190	1.9227	1922704	60.3	259	GCA_902481925.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhodoblastaceae	Rhodoblastus	Rhodoblastus sp.	AMR_MDS_0076	Rhodoblastus sp.	SET_5547	2	1962975	4.18184	4181840	66.8	291	GCA_035325105.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhodoblastaceae	Rhodoblastus	Rhodoblastus sp.	CTOTU2298	Rhodoblastus sp.	SET_5547	2	1962975	4.18184	4181840	66.8	291	GCA_036796555.1
Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Denitromonas	Denitromonas sp.	AMR_MDS_5128	Denitromonas sp.	SET_5548	2	2734609	3.08511	3085114	62.7	771	GCA_035426905.1
Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Denitromonas	Denitromonas sp.	CTOTU26056	Denitromonas sp.	SET_5548	2	2734609	3.08511	3085114	62.7	771	GCA_036802925.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia frederiksenii	3400/83	Yersinia frederiksenii	SET_5550	2	29484	4.87288	4872883	47.5	84	GCA_001319565.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia frederiksenii	MGYG-HGUT-02465	Yersinia frederiksenii	SET_5550	2	29484	4.87288	4872883	47.5	84	GCA_902387515.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	uncultured Clostridium sp.	UMGS1933	uncultured Clostridium sp.	SET_5551	2	59620	0.874887	874887	28.7	56	GCA_900556455.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales			uncultured Eubacteriales bacterium	MGYG-HGUT-03110	uncultured Eubacteriales bacterium	SET_5551	2	172733	0.874887	874887	28.7	56	GCA_902482675.1
Archaea	Methanobacteriati	Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax marinisediminis	MBLA0077	Haloferax marinisediminis	SET_5553	2	2666142	3.48711	3487106	60.8	6	GCA_009674585.1
Archaea	Methanobacteriati	Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax sp. CBA1149	CBA1149	Haloferax sp. CBA1149	SET_5553	2	2650753	3.48711	3487106	60.8	6	GCA_008806915.1
Bacteria							bacterium	DeMMO1_14	bacterium	SET_5554	2	1869227	1.28011	1280112	40.8	388	GCA_020055965.1
Bacteria							bacterium	DeMMO5_33	bacterium	SET_5554	2	1869227	1.28011	1280112	40.8	388	GCA_020062815.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium americanum	FG01	Sinorhizobium americanum	SET_5555	2	194963	6.14405	6144045	62.5	74	GCA_002909075.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium sp. FG01	FG01	Sinorhizobium sp. FG01	SET_5555	2	1538168	6.14405	6144045	62.5	74	GCA_002531875.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera intermedia	N2-1	Kluyvera intermedia	SET_5556	2	61648	4.93853	4938529	52.2865	2	GCA_009649915.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera intermedia	HR2	Kluyvera intermedia	SET_5556	2	61648	4.93853	4938529	52.2865	2	GCA_009650415.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales			uncultured Caulobacterales bacterium	MJ130617B_bin-181	uncultured Caulobacterales bacterium	SET_5558	2	395523	4.98722	4987225	68.7	130	GCA_903880465.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales			uncultured Caulobacterales bacterium	MJ130617B_bin-586	uncultured Caulobacterales bacterium	SET_5558	2	395523	4.98722	4987225	68.7	130	GCA_903882015.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas mossii	DSM 22836	Dysgonomonas mossii DSM 22836	SET_5561	2	742767	3.95437	3954365	37.5	28	GCA_000213575.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas mossii	MGYG-HGUT-01377	Dysgonomonas mossii	SET_5561	2	163665	3.95437	3954365	37.5	28	GCA_902374435.1
Bacteria	Bacillati	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenella	uncultured Christensenella sp.	extra-SRR7761327.2_1677801499	uncultured Christensenella sp.	SET_5563	2	1545742	1.17629	1176291	47.4	78	GCA_949533655.1
Bacteria	Bacillati	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenella	uncultured Christensenella sp.	extra-SRR7762555.2_1677801621	uncultured Christensenella sp.	SET_5563	2	1545742	1.17629	1176291	47.4	78	GCA_949544765.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Geminicoccales	Geminicoccaceae		Geminicoccaceae bacterium	AMR_MDS_0283	Geminicoccaceae bacterium	SET_5565	2	2448052	5.47022	5470220	69.9	166	GCA_035328565.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Geminicoccales	Geminicoccaceae		Geminicoccaceae bacterium	CTOTU2505	Geminicoccaceae bacterium	SET_5565	2	2448052	5.47022	5470220	69.9	166	GCA_036846615.1
Bacteria	Bacillati	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	131016	Streptococcus pneumoniae	SET_5566	2	1313	2.03157	2031565	39.8	48	GCA_012584345.1
Bacteria	Bacillati	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	SPN3	Streptococcus pneumoniae	SET_5566	2	1313	2.03157	2031565	39.8	48	GCA_030730765.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Puniceispirillales			SAR116 cluster bacterium AG-447-C21	AG-447-C21	SAR116 cluster bacterium AG-447-C21	SET_5568	2	2162583	2.67074	2670740	41.7	120	GCA_003212315.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria				uncultured Alphaproteobacteria bacterium	AG-447-C21	uncultured Alphaproteobacteria bacterium	SET_5568	2	91750	2.67074	2670740	41.7	120	GCA_902592405.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella	Pasteurella sp. WM03	WM03	Pasteurella sp. WM03	SET_5570	2	2558280	2.26665	2266646	39.9	32	GCA_004570945.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella	Pasteurella sp. 19428wF3_WM03	19428wF3_WM03	Pasteurella sp. 19428wF3_WM03	SET_5570	2	2782473	2.26665	2266646	39.9	32	GCA_015234965.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio splendidus	ZS_183	Vibrio splendidus	SET_5571	2	29497	5.3419	5341905	44.2	63	GCA_003049905.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio splendidus	ena-yuan-GCF_003049905.1	Vibrio splendidus	SET_5571	2	29497	5.3419	5341905	44.2	63	GCA_963878655.1
Bacteria	Pseudomonadati	Thermodesulfobacteriota	Syntrophia	Syntrophales	Smithellaceae	Smithella	Smithella sp.	AMR_MDS_3772	Smithella sp.	SET_5572	2	2053614	2.37527	2375266	48.1	164	GCA_035405065.1
Bacteria	Pseudomonadati	Thermodesulfobacteriota	Syntrophia	Syntrophales	Syntrophaceae		Syntrophaceae bacterium	CTOTU18737	Syntrophaceae bacterium	SET_5572	2	2052184	2.37527	2375266	48.1	164	GCA_036847645.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	uncultured Roseburia sp.	HGM12470	uncultured Roseburia sp.	SET_5573	2	512314	2.07308	2073085	44	648	GCA_900771295.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	uncultured Roseburia sp.	MGYG-HGUT-03644	uncultured Roseburia sp.	SET_5573	2	512314	2.07308	2073085	44	648	GCA_902488085.1
Bacteria	Pseudomonadati	Balneolota	Balneolia	Balneolales	Balneolaceae	Fodinibius	Fodinibius sp.	KS4-K096	Fodinibius sp.	SET_5574	2	1872440	6.39753	6397534	41	2531	GCA_011774165.1
Bacteria	Pseudomonadati	Balneolota	Balneolia	Balneolales	Balneolaceae	Fodinibius	Fodinibius sp.	ACK-K096	Fodinibius sp.	SET_5574	2	1872440	6.39753	6397534	41	2531	GCA_011777045.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	T35743	Cutibacterium acnes	SET_5576	2	1747	2.54313	2543134	60	10	GCA_003384665.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	T35743	Cutibacterium acnes	SET_5576	2	1747	2.54313	2543134	60	10	GCA_005937445.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		Lachnospiraceae bacterium	extra-SRR5574474.69_1677764763	Lachnospiraceae bacterium	SET_5577	2	1898203	3.78762	3787618	34.8	220	GCA_949462275.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		Lachnospiraceae bacterium	extra-SRR5574491.68_1677764812	Lachnospiraceae bacterium	SET_5577	2	1898203	3.78762	3787618	34.8	220	GCA_949479235.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	uncultured Coprococcus sp.	HGM12231	uncultured Coprococcus sp.	SET_5578	2	458253	2.53798	2537982	41	300	GCA_900761435.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		uncultured Lachnospiraceae bacterium	MGYG-HGUT-03239	uncultured Lachnospiraceae bacterium	SET_5578	2	297314	2.53798	2537982	41	300	GCA_902483775.1
Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	uncultured Collinsella sp.	UMGS721	uncultured Collinsella sp.	SET_5579	2	165190	2.28715	2287148	59.9	36	GCA_900544915.1
Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	uncultured Collinsella sp.	ERR1190842-bin.10	uncultured Collinsella sp.	SET_5579	2	165190	2.28715	2287148	59.9	36	GCA_905198355.1
Bacteria	Pseudomonadati	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae		Nitrospiraceae bacterium	WUY.bin8	Nitrospiraceae bacterium	SET_5580	2	2026770	3.14829	3148293	55.3	136	GCA_028064075.1
Bacteria	Pseudomonadati	Nitrospirota					Nitrospirota bacterium	WY3.bin163	Nitrospirota bacterium	SET_5580	2	2026887	3.14829	3148293	55.3	136	GCA_021814475.1
Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	uncultured Parasutterella sp.	extra-SRR7762566.30_1677802295	uncultured Parasutterella sp.	SET_5581	2	1263098	2.23311	2233113	49.4	306	GCA_949487775.1
Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	uncultured Parasutterella sp.	extra-SRR7761321.27_1677801461	uncultured Parasutterella sp.	SET_5581	2	1263098	2.23311	2233113	49.4	306	GCA_949550135.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria				OCS116 cluster bacterium AG-430-B22	AG-430-B22	OCS116 cluster bacterium AG-430-B22	SET_5582	2	2162588	1.23708	1237077	31.9	34	GCA_003209955.1
Bacteria							uncultured PS1 clade bacterium	AG-430-B22	uncultured PS1 clade bacterium	SET_5582	2	1118065	1.23708	1237077	31.9	34	GCA_902581945.1
Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Kyrpidia	Kyrpidia spormannii	FAVT5	Kyrpidia spormannii	SET_5583	2	2055160	3.31258	3312578	59	1	GCA_018802225.1
Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Kyrpidia	Kyrpidia spormannii	FAVT5	Kyrpidia spormannii	SET_5583	2	2055160	3.31258	3312578	59	1	GCA_902829265.1
