SetID	Assembly	BioSample	Organism	Submitter	SeqTech	SubmissionDate	SubmissionYear	IsolationSource	GeoLocName	CollectionDate	Host	RefSeq_Accession	RefSeq_Present
SET_4880	Different: GCA_025421855.1 | GCA_028464355.1	Different: SAMN30840012 | SAMN30948395	Same: Escherichia coli	Same: Provincial Hospital Affiliated to Shandong First Medical University	Same: Illumina	Different: 2022-09-13T22:40:06.560 | 2022-09-21T07:08:07.443	Same: 2022	Different: fecal samples | Missing	Same: China:Shandong	Same: 2021-09	Same: Homo sapiens	Different: GCF_025421855.1 | GCF_028464355.1	Same: Yes
SET_4881	Different: GCA_023534785.1 | GCA_023535425.1	Different: SAMN27592175 | SAMN27409169	Same: Escherichia coli	Same: Zhejiang Academy of Agricultural Sciences	Same: Illumina HiSeq	Different: 2022-04-14T22:43:03.890 | 2022-04-07T23:53:04.229	Same: 2022	Same: _NA_	Same: China:Zhejiang	Same: 2020	Same: pig	Different: GCF_023534785.1 | GCF_023535425.1	Same: Yes
SET_4882	Different: GCA_023534685.1 | GCA_023535345.1	Different: SAMN27592179 | SAMN27409173	Same: Escherichia coli	Same: Zhejiang Academy of Agricultural Sciences	Same: Illumina HiSeq	Different: 2022-04-14T22:43:03.941 | 2022-04-07T23:53:04.277	Same: 2022	Same: _NA_	Same: China:Zhejiang	Same: 2020	Same: pig	Different: GCF_023534685.1 | GCF_023535345.1	Same: Yes
SET_4885	Different: GCA_003863375.2 | GCA_009735555.1	Different: SAMN09721042 | SAMN13426603	Same: Labilibaculum euxinicum	Different: SIAM | Royal Netherlands Institute for Sea Research	Same: Illumina MiSeq	Different: 2018-07-26T03:32:03.526 | 2019-11-29T05:38:03.906	Different: 2018 | 2019	Different: Black sea water | Black Sea water	Same: Bulgaria	Different: 2017 | 2018	Same: _NA_	Different: GCF_003863375.2 | GCF_009735555.1	Same: Yes
SET_4887	Different: GCA_000939975.1 | GCA_000945315.1	Different: SAMEA2539499 | SAMEA2659343	Same: Pseudomonas saudimassiliensis	Same: URMITE	Same: Illumina MiSeq	Different: 2014-05-21T09:05:28.683 | 2014-07-19T08:06:25.627	Same: 2014	Same: _NA_	Same: _NA_	Same: _NA_	Same: _NA_	Different: GCF_000939975.1 | na	Different: Yes | No
SET_4888	Different: GCA_000235665.2 | GCA_963861925.1	Different: SAMN02471692 | SAMEA115016937	Same: Crocosphaera watsonii WH 0003	Different: University of California at Santa Cruz | Nanjing Agriculture University	Different: 454 | not collected	Different: 2013-12-19T13:43:28.407 | 2024-03-02T10:03:22.054	Different: 2013 | 2024	Same: _NA_	Different: _NA_ | not collected	Different: _NA_ | not collected	Same: _NA_	Different: GCF_000235665.1 | GCF_963861925.1	Same: Yes
SET_4890	Different: GCA_036798245.1 | GCA_035441505.1	Different: SAMN28749407 | SAMN32867633	Different: Candidatus Aminicenantota bacterium | Candidatus Saccharicenans sp.	Different: Helmholtz Centre for Environmental Research - UFZ | CLUE-TERRA	Different: Illumina | Illumina MiSeq	Different: 2022-05-30T07:00:45.330 | 2023-01-22T12:45:09.847	Different: 2022 | 2023	Different: sediment; sludge; water | Aquaculture farm sediments	Different: Missing | Hong Kong	Same: Missing	Same: _NA_	Same: na	Same: No
SET_4892	Different: GCA_003213115.1 | GCA_902578155.1	Different: SAMN08886461 | SAMEA6079683	Different: Pelagibacteraceae bacterium AG-426-L23 | uncultured Pelagibacteraceae bacterium	Different: Massachusetts Institute of Technology | WOODS HOLE OCEANOGRAPHIC INSTITUTION	Different: Illumina NextSeq 500 | illumina	Different: 2018-04-06T15:44:17.547 | 2019-10-26T18:19:47.073	Different: 2018 | 2019	Different: single cell amplified by WGA-X; seawater | marine water	Different: Atlantic Ocean | _NA_	Same: 12-11-2011	Same: _NA_	Same: na	Same: No
SET_4893	Different: GCA_030385805.1 | GCA_026736615.1	Different: SAMN35766781 | SAMN31888225	Same: Acinetobacter thutiue	Same: Kyonggi university	Different: Illumina HiSeq | Illumina	Different: 2023-06-15T22:13:03.466 | 2022-11-28T03:55:05.206	Different: 2023 | 2022	Different: oil-contamination soil | soil	Same: Viet Nam	Same: 2022-02	Same: _NA_	Different: GCF_030385805.1 | GCF_026736615.1	Same: Yes
SET_4895	Different: GCA_028329625.1 | GCA_028329925.1	Different: SAMN32800014 | SAMN32800016	Same: Halorubrum ezzemoulense	Same: University of Connecticut	Same: Illumina MiSeq	Different: 2023-01-19T14:52:05.346 | 2023-01-19T14:52:05.400	Same: 2023	Same: from water in the Dead Sea	Same: Israel: Dead Sea	Same: 2018-10	Same: _NA_	Different: GCF_028329625.1 | GCF_028329925.1	Same: Yes
SET_4897	Different: GCA_003240635.1 | GCA_003240735.1	Different: SAMN07426616 | SAMN07426611	Same: Paracoccus denitrificans	Same: None	Same: Illumina HiSeq	Different: 2017-07-30T12:24:08.133 | 2017-07-30T12:24:08.050	Same: 2017	Same: hospital NICU surfaces and sink samples	Same: USA: Pittsburgh, Pennsylvania Magee Womens Hospital	Same: 2014	Same: _NA_	Same: na	Same: No
SET_4898	Different: GCA_036724875.1 | GCA_035397395.1	Different: SAMN28745779 | SAMN32865127	Different: Syntrophaceae bacterium | Smithellaceae bacterium	Different: Helmholtz Centre for Environmental Research - UFZ | CLUE-TERRA	Different: Illumina | Illumina MiSeq	Different: 2022-05-30T03:09:38.336 | 2023-01-22T10:56:07.643	Different: 2022 | 2023	Different: sludge | Activated sludge of municipal wastewater treatment plants	Same: USA	Same: 09-03-2015	Same: _NA_	Same: na	Same: No
SET_4899	Different: GCA_018619515.1 | GCA_022399475.1	Different: SAMN19315440 | SAMN23961032	Same: Streptomyces sp. CYG21	Different: Institute of Biotechnology, Vietnam Academy of Science and Technology | institute of biotechnology	Same: PacBio Sequel	Different: 2021-05-24T06:15:06.100 | 2021-12-12T22:49:04.823	Same: 2021	Different: root and surrounding soil | soil near root of coffee	Same: Viet Nam: Dak Lak	Different: 2017-05 | 2018	Different: coffee | _NA_	Different: GCF_018619515.1 | GCF_022399475.1	Same: Yes
SET_49	Different: GCA_902170545.1 | GCA_963900245.1	Different: SAMEA5778882 | SAMEA115018972	Same: Yersinia frederiksenii	Different: INSTITUT PASTEUR | Nanjing Agriculture University	Different: Illumina NextSeq 500 | not collected	Different: 2019-07-19T08:15:33.553 | 2024-03-02T10:04:35.114	Different: 2019 | 2024	Same: _NA_	Different: _NA_ | not collected	Different: _NA_ | not collected	Same: _NA_	Different: GCF_902170545.1 | GCF_963900245.1	Same: Yes
SET_490	Different: GCA_900541065.1 | GCA_902480685.1	Different: SAMEA4890984 | SAMEA5852424	Same: uncultured Collinsella sp.	Different: EBI | EMG	Same: Illumina	Different: 2019-02-08T12:13:05.303 | 2019-08-07T10:18:40.166	Same: 2019	Same: human gut	Different: _NA_ | USA	Same: _NA_	Same: _NA_	Same: na	Same: No
SET_4900	Different: GCA_003070645.1 | GCA_004921735.1	Different: SAMN08935183 | SAMN08978051	Same: Legionella taurinensis	Different: Virginia Tech | Virginia Polytechnic Institute and State University	Same: Illumina MiSeq	Different: 2018-04-16T08:16:05.980 | 2018-04-24T15:50:05.640	Same: 2018	Different: municipal water sourced from an aquifer | School cold water tap	Same: USA: Michigan	Different: 01-07-2016 | 2016-03	Same: _NA_	Different: GCF_003070645.1 | GCF_004921735.1	Same: Yes
SET_4902	Different: GCA_004570415.1 | GCA_015234955.1	Different: SAMN11126854 | SAMN16540209	Same: Mammaliicoccus lentus	Same: King's College London	Same: Illumina HiSeq	Different: 2019-03-14T11:44:05.183 | 2020-10-25T11:51:04.970	Different: 2019 | 2020	Different: oral swab | Oral	Same: United Kingdom	Same: 2017	Different: Mus musculus C57BL/6J | Mus musculus	Different: GCF_004570415.1 | GCF_015234955.1	Same: Yes
SET_4904	Different: GCA_025847315.1 | GCA_025941965.1	Different: SAMN31359319 | SAMN31359164	Same: Acinetobacter baumannii	Same: Faculty of Pharmacy, Belgrade University	Same: Illumina HiSeq	Different: 2022-10-18T22:43:06.313 | 2022-10-18T22:07:04.786	Same: 2022	Different: Missing | Covid-19 patient on mechanical ventilation	Same: Serbia	Same: 2020-12	Same: Homo sapiens	Different: GCF_025847315.1 | GCF_025941965.1	Same: Yes
SET_4905	Different: GCA_902487975.1 | GCA_900771555.1	Different: SAMEA5853160 | SAMEA5279851	Different: uncultured Bacteroidales bacterium | Bacteroidales bacterium	Different: EMG | DOE JGI	Different: Illumina | Illumina HiSeq 2500	Different: 2019-08-07T10:19:03.743 | 2019-02-01T10:26:06.876	Same: 2019	Different: human gut | human stool	Same: Peru	Different: _NA_ | 01-01-2018	Same: _NA_	Different: na | GCF_900771555.1	Different: No | Yes
SET_4906	Different: GCA_008802475.1 | GCA_026127205.1	Different: SAMN12821230 | SAMN16213324	Same: Pseudomonas aeruginosa	Same: University of Florida	Same: Illumina MiSeq	Different: 2019-09-23T11:36:05.353 | 2020-09-18T16:43:05.237	Different: 2019 | 2020	Same: Missing	Same: USA	Different: 01-02-2019 | 2019	Same: Homo sapiens	Different: GCF_008802475.1 | GCF_026127205.1	Same: Yes
SET_4908	Different: GCA_003213155.1 | GCA_902577195.1	Different: SAMN08886457 | SAMEA6079603	Different: Pelagibacteraceae bacterium AG-426-G02 | uncultured Pelagibacteraceae bacterium	Different: Massachusetts Institute of Technology | WOODS HOLE OCEANOGRAPHIC INSTITUTION	Different: Illumina NextSeq 500 | illumina	Different: 2018-04-06T15:44:17.480 | 2019-10-26T18:19:44.323	Different: 2018 | 2019	Different: single cell amplified by WGA-X; seawater | marine water	Different: Atlantic Ocean | _NA_	Same: 12-11-2011	Same: _NA_	Same: na	Same: No
SET_4909	Different: GCA_035441525.1 | GCA_036827585.1	Different: SAMN32867632 | SAMN28750665	Different: Candidatus Syntrophosphaera thermopropionivorans | Candidatus Cloacimonadota bacterium	Different: CLUE-TERRA | Helmholtz Centre for Environmental Research - UFZ	Different: Illumina MiSeq | Illumina	Different: 2023-01-22T12:45:09.840 | 2022-05-30T07:28:35.490	Different: 2023 | 2022	Different: Aquaculture farm sediments | sediment; sludge; water	Different: Hong Kong | Missing	Same: Missing	Same: _NA_	Same: na	Same: No
SET_491	Different: GCA_002083785.1 | GCA_003503675.1	Different: SAMN05981170 | SAMN08020263	Different: Candidatus Sericytochromatia bacterium S15B-MN24 RAAC_196 | Cyanobacteria bacterium UBA8530	Same: University of Queensland	Different: Illumina | Illumina HiSeq 2000	Different: 2016-11-04T01:59:05.006 | 2017-11-13T20:27:21.320	Different: 2016 | 2017	Different: Rifle acetate amendment columns | sediment	Different: USA: Colorado | not applicable	Different: 20-07-2011 | not applicable	Same: _NA_	Same: na	Same: No
SET_4911	Different: GCA_035397565.1 | GCA_036850175.1	Different: SAMN32865120 | SAMN28751874	Same: Bacteroidales bacterium	Different: CLUE-TERRA | Helmholtz Centre for Environmental Research - UFZ	Different: Illumina MiSeq | Illumina	Different: 2023-01-22T10:56:07.577 | 2022-05-30T08:22:23.150	Different: 2023 | 2022	Different: Activated sludge of municipal wastewater treatment plants | sludge	Same: USA	Same: 09-03-2015	Same: _NA_	Same: na	Same: No
SET_4912	Different: GCA_900768855.1 | GCA_902486555.1	Different: SAMEA5278632 | SAMEA5853012	Different: Candidatus Gastranaerophilales bacterium | uncultured bacterium	Different: DOE JGI | EMG	Different: Illumina HiSeq 2000 | Illumina	Different: 2019-02-01T10:10:24.120 | 2019-08-07T10:18:58.806	Same: 2019	Different: human stool | human gut	Different: Fiji | not provided	Different: 01-01-2018 | _NA_	Same: _NA_	Same: na	Same: No
SET_4915	Different: GCA_003216255.1 | GCA_902563875.1	Different: SAMN08886340 | SAMEA6075543	Different: Pelagibacteraceae bacterium AG-404-N13 | uncultured Pelagibacteraceae bacterium	Different: Massachusetts Institute of Technology | WOODS HOLE OCEANOGRAPHIC INSTITUTION	Different: Illumina NextSeq 500 | illumina	Different: 2018-04-06T15:44:15.363 | 2019-10-26T16:11:11.570	Different: 2018 | 2019	Different: single cell amplified by WGA-X; seawater | marine water	Different: Pacific Ocean | _NA_	Same: 04-11-2009	Same: _NA_	Same: na	Same: No
SET_4916	Different: GCA_035394425.1 | GCA_036805605.1	Different: SAMN32865278 | SAMN28749695	Same: Anaerolineaceae bacterium	Different: CLUE-TERRA | Helmholtz Centre for Environmental Research - UFZ	Different: Illumina MiSeq | Illumina	Different: 2023-01-22T10:56:09.107 | 2022-05-30T07:09:35.143	Different: 2023 | 2022	Different: Activated sludge of municipal wastewater treatment plants | sludge	Same: Japan	Same: 20-04-2015	Same: _NA_	Same: na	Same: No
SET_4918	Different: GCA_035398905.1 | GCA_036795595.1	Different: SAMN32865048 | SAMN28749555	Same: bacterium	Different: CLUE-TERRA | Helmholtz Centre for Environmental Research - UFZ	Different: Illumina MiSeq | Illumina	Different: 2023-01-22T10:56:06.810 | 2022-05-30T07:00:47.233	Different: 2023 | 2022	Different: Activated sludge of municipal wastewater treatment plants | sludge	Same: USA	Same: 09-03-2015	Same: _NA_	Same: na	Same: No
SET_4919	Different: GCA_900767435.1 | GCA_902485985.1	Different: SAMEA5278179 | SAMEA5852959	Different: Clostridia bacterium | uncultured Oscillospiraceae bacterium	Different: DOE JGI | EMG	Different: Illumina HiSeq 2000 | Illumina	Different: 2019-02-01T10:04:24.543 | 2019-08-07T10:18:57.276	Same: 2019	Different: human stool | human gut	Different: Fiji | not provided	Different: 01-01-2018 | _NA_	Same: _NA_	Same: na	Same: No
SET_4921	Different: GCA_900549465.1 | GCA_902467605.1	Different: SAMEA4891835 | SAMEA5850456	Same: uncultured Fusobacterium sp.	Different: EBI | EMG	Same: Illumina	Different: 2019-01-28T10:10:29.036 | 2019-08-07T10:17:38.350	Same: 2019	Same: human gut	Different: _NA_ | Spain	Same: _NA_	Same: _NA_	Different: GCF_900549465.1 | GCF_902467605.1	Same: Yes
SET_4923	Different: GCA_003205065.1 | GCA_004921655.1	Different: SAMN09283982 | SAMN08977951	Same: Legionella pneumophila	Different: Virginia Tech | Virginia Polytechnic Institute and State University	Same: Illumina MiSeq	Different: 2018-05-30T15:15:11.763 | 2018-04-24T15:50:03.870	Same: 2018	Different: water | Hospital hot water tap	Same: USA: Michigan	Different: 15-03-2016 | 2016-03	Different: not applicable | _NA_	Different: GCF_003205065.1 | GCF_004921655.1	Same: Yes
SET_4925	Different: GCA_035396805.1 | GCA_036834565.1	Different: SAMN32865156 | SAMN28750949	Different: Kiritimatiellia bacterium | Verrucomicrobiota bacterium	Different: CLUE-TERRA | Helmholtz Centre for Environmental Research - UFZ	Different: Illumina MiSeq | Illumina	Different: 2023-01-22T10:56:07.913 | 2022-05-30T07:35:36.893	Different: 2023 | 2022	Different: Activated sludge of municipal wastewater treatment plants | sludge	Same: Hong Kong	Same: 26-01-2015	Same: _NA_	Same: na	Same: No
SET_4927	Different: GCA_008692445.1 | GCA_963885705.1	Different: SAMN10316128 | SAMEA115018073	Same: Candidatus Enterovibrio escicola	Different: DEEPEND Consortium | Nanjing Agriculture University	Different: Illumina HiSeq | not collected	Different: 2018-10-25T16:57:05.810 | 2024-03-02T10:04:04.550	Different: 2018 | 2024	Different: total DNA from caruncle light organ | _NA_	Different: Atlantic Ocean | not collected	Different: 04-11-1999 | not collected	Different: Ceratius sp. | _NA_	Different: GCF_008692445.1 | GCF_963885705.1	Same: Yes
SET_4928	Different: GCA_949523865.1 | GCA_949538065.1	Different: SAMEA112730975 | SAMEA112731195	Same: uncultured Eubacteriales bacterium	Same: HELMHOLTZ CENTRE FOR INFECTION RESEARCH	Different: Illumina HiSeq 2000 | NextSeq 500	Different: 2023-03-08T08:34:28.433 | 2023-03-08T08:34:36.333	Same: 2023	Same: mouse gut metagenome	Same: USA	Same: 15-01-2018	Same: _NA_	Same: na	Same: No
SET_4929	Different: GCA_900086655.1 | GCA_902376025.1	Different: SAMEA3980476 | SAMEA5851051	Same: Paenibacillus tuaregi	Different: URMITE | EMG	Different: Illumina MP 250bp | Illumina	Different: 2016-05-11T16:07:22.196 | 2019-08-07T10:17:56.256	Different: 2016 | 2019	Different: _NA_ | human gut	Different: _NA_ | not provided	Same: _NA_	Same: _NA_	Different: GCF_900086655.1 | GCF_902376025.1	Same: Yes
SET_493	Different: GCA_902384055.1 | GCA_000151225.1	Different: SAMEA5851667 | SAMN00008834	Different: Methanobrevibacter smithii | Methanobrevibacter smithii DSM 2374	Different: EMG | WUGSC	Different: Illumina | _NA_	Different: 2019-08-07T10:18:16.210 | 2010-02-19T20:25:02.797	Different: 2019 | 2010	Different: human gut | Missing	Different: not provided | not determined	Different: _NA_ | not determined	Different: _NA_ | Homo sapiens	Different: GCF_902384055.1 | GCF_000151225.1	Same: Yes
SET_4931	Different: GCA_003212415.1 | GCA_902589275.1	Different: SAMN08886512 | SAMEA6080269	Different: Pelagibacteraceae bacterium AG-439-F23 | uncultured Pelagibacteraceae bacterium	Different: Massachusetts Institute of Technology | WOODS HOLE OCEANOGRAPHIC INSTITUTION	Different: Illumina NextSeq 500 | illumina	Different: 2018-04-06T15:44:18.600 | 2019-10-26T18:20:08.370	Different: 2018 | 2019	Different: single cell amplified by WGA-X; seawater | marine water	Different: Atlantic Ocean | _NA_	Same: 10-12-2011	Same: _NA_	Same: na	Same: No
SET_4935	Different: GCA_002531855.1 | GCA_002914525.1	Different: SAMN07627168 | SAMN04302100	Same: Rhizobium hidalgonense	Different: Northwest A&F University | Instituo Politecnico Nacional	Different: Illumina HiSeq | Illumina MiSeq	Different: 2017-09-10T09:27:03.586 | 2015-11-30T14:44:11.000	Different: 2017 | 2015	Same: root nodule	Different: Mexico: Acaxochitlan, Hidalgo | Mexico: Acaxochitlan, State of Hidalgo	Different: Missing | 2010-04	Same: Phaseolus vulgaris	Different: GCF_002531855.1 | GCF_002914525.1	Same: Yes
SET_4937	Different: GCA_900767675.1 | GCA_902486135.1	Different: SAMEA5279749 | SAMEA5852968	Same: uncultured Collinsella sp.	Different: DOE JGI | EMG	Different: Illumina HiSeq 2000 | Illumina	Different: 2019-02-01T10:24:51.620 | 2019-08-07T10:18:57.540	Same: 2019	Different: human stool | human gut	Different: Fiji | not provided	Different: 01-01-2018 | _NA_	Same: _NA_	Same: na	Same: No
SET_4938	Different: GCA_000309785.1 | GCA_012931965.1	Different: SAMN02472013 | SAMN08630016	Same: Lacticaseibacillus paracasei	Different: University of Wisconsin-Madison, Utah State University, and Danisco USA Inc. | DuPont Nutrition and Health	Different: 454 FLX-Titanium | Illumina MiSeq	Different: 2013-12-19T13:52:17.196 | 2018-03-02T10:25:02.730	Different: 2013 | 2018	Same: _NA_	Different: _NA_ | USA	Different: _NA_ | 1997	Different: _NA_ | Homo sapiens	Different: GCF_000309785.1 | GCF_012931965.1	Same: Yes
SET_4939	Different: GCA_035394825.1 | GCA_036848355.1	Different: SAMN32865256 | SAMN28751799	Same: Bacillota bacterium	Different: CLUE-TERRA | Helmholtz Centre for Environmental Research - UFZ	Different: Illumina MiSeq | Illumina	Different: 2023-01-22T10:56:08.900 | 2022-05-30T08:22:22.186	Different: 2023 | 2022	Different: Activated sludge of municipal wastewater treatment plants | sludge	Same: Japan	Same: 20-04-2015	Same: _NA_	Same: na	Same: No
