Assembly Accession	Actual Size
GCA_902480915.1	2823222
GCA_900546895.1	2823222
GCA_000738475.1	4411515
GCA_001922485.1	4411511
GCA_002886775.1	4411510
GCA_002886225.1	4411508
GCA_000738445.1	4411507
GCA_001564615.1	2890658
GCA_001564895.1	2890658
GCA_023633965.1	5308659
GCA_039762115.1	5308659
GCA_014844455.1	3221303
GCA_014844395.1	3221300
GCA_014844415.1	3221299
GCA_900317175.1	1967099
GCA_902756775.1	1967099
GCA_028994115.1	2664112
GCA_033170235.1	2664112
GCA_025349535.1	315813
GCA_025349575.1	315813
GCA_026128065.1	5673226
GCA_026197945.1	5673226
GCA_025961935.1	3518958
GCA_025961715.1	3518957
GCA_025961955.1	3518956
GCA_949487095.1	3710195
GCA_949544475.1	3710195
GCA_900541055.1	2179007
GCA_902480895.1	2179007
GCA_003477885.1	5162566
GCA_902364245.1	5162566
GCA_005222305.1	5542240
GCA_005222425.1	5542244
GCA_013330385.1	1248962
GCA_003672945.1	1248962
GCA_035435625.1	3114775
GCA_036831305.1	3114775
GCA_900771425.1	2572020
GCA_902488095.1	2572020
GCA_037168665.1	5107203
GCA_040010795.1	5107203
GCA_026198975.1	5728581
GCA_037005805.1	5728581
GCA_963877135.1	6984011
GCA_003003795.1	6984011
GCA_009753715.1	3350026
GCA_013778485.1	3350026
GCA_014467235.1	4549981
GCA_963890575.1	4549981
GCA_900543705.1	2046279
GCA_902481165.1	2046279
GCA_002172955.1	5163516
GCA_002689225.1	5163516
GCA_025572635.1	5732261
GCA_026154015.1	5732261
GCA_003384285.1	2479017
GCA_005774145.1	2479017
GCA_005937695.1	2479017
GCA_002225395.1	2881366
GCA_001448035.1	2881369
GCA_025259065.1	4754570
GCA_025259185.1	4754570
GCA_029953555.1	4754569
GCA_039778335.1	1042701
GCA_039778345.1	1042701
GCA_039778325.1	1042700
GCA_006363915.1	2603080
GCA_006363935.1	2603080
GCA_006363955.1	2603080
GCA_019264785.1	3780190
GCA_019264805.1	3780190
GCA_900764765.1	2171467
GCA_902484675.1	2171467
GCA_000321205.1	2772824
GCA_902374895.1	2772824
GCA_002705695.1	7407922
GCA_009863235.1	7407922
GCA_900090065.1	7407922
GCA_902758575.1	2032821
GCA_900318235.1	2032821
GCA_014874735.1	1680183
GCA_017810175.1	1680183
GCA_016894045.1	5070620
GCA_016893885.1	5070623
GCA_016894025.1	5070622
GCA_016894085.1	5070623
GCA_016893845.1	5070623
GCA_016893745.1	5070622
GCA_016893985.1	5070622
GCA_001549655.1	2770164
GCA_001549675.1	2770164
GCA_035400385.1	3343853
GCA_036743255.1	3343853
GCA_900542575.1	2160614
GCA_902483075.1	2160614
GCA_014237195.1	3489866
GCA_014237365.1	3489866
GCA_029909675.1	1668564
GCA_029580955.1	1668558
GCA_900143345.1	2913698
GCA_900148565.1	2913698
GCA_902755125.1	3802640
GCA_900318705.1	3802640
GCA_963679385.1	4997694
GCA_963924365.1	4997694
GCA_025567175.1	2951124
GCA_900066195.1	2951124
GCA_008806905.1	3480702
GCA_009674625.1	3480702
GCA_004570505.1	2634813
GCA_015235035.1	2634813
GCA_900761075.1	2099335
GCA_902483865.1	2099335
GCA_900066645.1	2891162
GCA_902362775.1	2891162
GCA_947533255.1	1267850
GCA_947538885.1	1267849
GCA_949533605.1	3729529
GCA_949544595.1	3729529
GCA_002721235.1	3257113
GCA_963876085.1	3257113
GCA_000188175.1	2121954
GCA_902374385.1	2121954
GCA_018704375.1	4664293
GCA_018704515.1	4664294
GCA_000509185.1	7416064
GCA_902385915.1	7416064
GCA_003265585.1	4703474
GCA_900491675.1	4703474
GCA_902388095.1	4703474
GCA_020881405.1	4684164
GCA_963896085.1	4684164
GCA_013112795.1	2730391
GCA_016743695.1	2730391
GCA_900547625.1	3709509
GCA_902482955.1	3709509
GCA_002162115.2	2572864
GCA_025643075.1	2572864
GCA_025643015.1	2572860
GCA_018604665.1	2266249
GCA_018604725.1	2266254
GCA_902850345.1	2135405
GCA_903910225.1	2135405
GCA_035393585.1	1090711
GCA_036725385.1	1090711
GCA_003434075.1	5056031
GCA_902364045.1	5056031
GCA_020539425.1	5022823
GCA_020858355.1	5022823
GCA_028463545.1	3956178
GCA_028462845.1	3956181
GCA_902756025.1	2884739
GCA_900321315.1	2884739
GCA_009627395.1	3696578
GCA_009627355.1	3696575
GCA_904063085.1	5015321
GCA_904067025.1	5015321
GCA_015656665.1	2379091
GCA_904501975.1	2379091
GCA_029370625.1	2806553
GCA_029370525.1	2806553
GCA_029370545.1	2806553
GCA_900769835.1	1240017
GCA_902487035.1	1240017
GCA_001456905.1	5439079
GCA_900094715.1	5439079
GCA_035396025.1	1465012
GCA_036803445.1	1465012
GCA_004007095.1	4106374
GCA_004009035.1	4106374
GCA_004636125.1	4106373
GCA_004637025.1	4106373
GCA_004634685.1	4106370
GCA_004009455.1	4106368
GCA_004634765.1	4106368
GCA_002286355.1	4106367
GCA_001988115.1	4106366
GCA_002286375.1	4106365
GCA_026736555.1	2323769
GCA_026736595.1	2323769
GCA_003860195.1	5353646
GCA_009823315.1	5353646
GCA_009389595.1	2077921
GCA_009730735.1	2077921
GCA_022759625.1	5703394
GCA_022759665.1	5703389
GCA_003479145.1	6515109
GCA_902364035.1	6515109
GCA_003458705.1	2804290
GCA_902366815.1	2804290
GCA_035327225.1	6066548
GCA_036826435.1	6066548
GCA_000285495.1	3593561
GCA_902374675.1	3593561
GCA_003212965.1	924000
GCA_902584165.1	924000
GCA_009626115.1	4773851
GCA_009627335.1	4773847
GCA_036997245.1	5787569
GCA_026161925.1	5787569
GCA_001878895.1	5018503
GCA_001879865.1	5018503
GCA_003672505.1	1875471
GCA_013329255.1	1875471
GCA_037076395.1	4618130
GCA_037076405.1	4618130
GCA_003858795.1	5231985
GCA_009822855.1	5231985
GCA_037168625.1	5107976
GCA_040010815.1	5107976
GCA_035399005.1	4033341
GCA_036781895.1	4033341
GCA_009761855.1	5011539
GCA_009794785.1	5011539
GCA_028331455.1	6614106
GCA_028331485.1	6614106
GCA_949511755.1	1856429
GCA_949550385.1	1856429
GCA_000686665.1	3143441
GCA_902377525.1	3143441
GCA_003240925.1	1179605
GCA_003240955.1	1179605
GCA_002632585.1	4968473
GCA_963876375.1	4968473
GCA_900314085.1	2341631
GCA_902804045.1	2341631
GCA_902757665.1	2976157
GCA_900318165.1	2976157
GCA_905211045.1	936835
GCA_938016455.1	936835
GCA_004636105.1	4108503
GCA_900186845.1	4108502
GCA_036284505.1	4108500
GCA_001987255.1	4108498
GCA_002167985.2	1433382
GCA_002705545.1	1433382
GCA_017604085.1	5047731
GCA_017604225.1	5047731
GCA_004120195.1	5371326
GCA_014863865.1	5371326
GCA_026155075.1	5378778
GCA_026155265.1	5378780
GCA_902755215.1	1815481
GCA_900317455.1	1815481
GCA_015904975.1	1630199
GCA_017594925.1	1630199
GCA_003240635.1	3096150
GCA_003240735.1	3096150
GCA_018448925.1	5546433
GCA_963893085.1	5546433
GCA_001402155.1	3946363
GCA_902386355.1	3946363
GCA_035329345.1	2669931
GCA_036734245.1	2669931
GCA_000972805.1	2337820
GCA_008461625.1	2337818
GCA_003003885.1	5226129
GCA_963877105.1	5226129
GCA_902362845.1	3104058
GCA_900066815.1	3104058
GCA_902385845.1	3017944
GCA_002214085.1	3017944
GCA_002214105.1	3017944
GCA_036323885.1	4727315
GCA_028464145.1	4727315
GCA_035427205.1	1446790
GCA_036820865.1	1446790
GCA_018967295.1	2823814
GCA_018986675.1	2823814
GCA_902803835.1	2482344
GCA_900315395.1	2482344
GCA_023652715.1	2389914
GCA_023652495.1	2389912
GCA_000612965.1	1905383
GCA_001291465.1	1905383
GCA_000577335.1	3613503
GCA_902375255.1	3613503
GCA_900320085.1	2911921
GCA_902756175.1	2911921
GCA_000953825.1	4595379
GCA_963866585.1	4595379
GCA_001605345.1	4109554
GCA_001986955.1	4109549
GCA_001307725.1	4109548
GCA_001987435.1	4109548
GCA_032272945.1	4109548
GCA_001986895.1	4109547
GCA_001986915.1	4109547
GCA_019780325.1	3065193
GCA_028745935.1	3065193
GCA_036914035.1	5563580
GCA_036914095.1	5563580
GCA_033658985.1	2536770
GCA_033659365.1	2536770
GCA_000159855.2	5116282
GCA_902374115.1	5116282
GCA_006239335.1	5225282
GCA_963883365.1	5225282
GCA_001368475.1	4724042
GCA_001084945.1	4724041
GCA_900541035.1	2158735
GCA_902481005.1	2158735
GCA_037465345.1	2274973
GCA_037465385.1	2274969
GCA_949538265.1	1775673
GCA_949541675.1	1775673
GCA_035338095.1	3569746
GCA_036849735.1	3569746
GCA_022128905.1	1760904
GCA_022128915.1	1760904
GCA_900762335.1	1524353
GCA_902484285.1	1524353
GCA_009816995.1	1788650
GCA_009819405.1	1788649
GCA_900317835.1	3067028
GCA_902757915.1	3067028
GCA_036803325.1	3885568
GCA_035392965.1	3885568
GCA_949496485.1	3966384
GCA_949544145.1	3966384
GCA_949496465.1	1590574
GCA_949519365.1	1590574
GCA_003340325.1	2680191
GCA_902387565.1	2680191
GCA_003265605.1	4484572
GCA_900491665.1	4484572
GCA_963878745.1	4484572
GCA_963900515.1	4484572
GCA_000759835.1	4631466
GCA_902377535.1	4631466
GCA_025060555.1	1314791
GCA_033580035.1	1314791
GCA_009873615.1	4511596
GCA_963886015.1	4511596
GCA_000736675.1	4447637
GCA_963864985.1	4447637
GCA_003281065.1	902891
GCA_902535765.1	902891
GCA_902375275.1	4044196
GCA_000527295.1	4044196
GCA_028889385.1	4755327
GCA_028889495.1	4755326
GCA_019780345.1	3042749
GCA_028746015.1	3042749
GCA_902480775.1	2950040
GCA_900539345.1	2950040
GCA_945831065.1	1702308
GCA_945877795.1	1702308
GCA_003210075.1	1162454
GCA_902577415.1	1162454
GCA_000798995.1	4074712
GCA_963865925.1	4074712
GCA_014529665.2	4815746
GCA_014529675.2	4815747
GCA_000156015.1	2496039
GCA_902373805.1	2496039
GCA_005844935.1	6851131
GCA_015559545.1	6851131
GCA_902508105.1	6105717
GCA_963901275.1	6105717
GCA_902485875.1	1841163
GCA_900767355.1	1841163
GCA_016584325.1	1330657
GCA_016584355.1	1330657
GCA_030052035.1	4647533
GCA_030050955.1	4647533
GCA_902385565.1	2565811
GCA_003438075.1	2565811
GCA_949511585.1	1565015
GCA_949523715.1	1565015
GCA_902374935.1	2478823
GCA_000411275.1	2478823
GCA_949429045.1	3484797
GCA_949478805.1	3484797
GCA_004000475.1	5357613
GCA_003999485.1	5357611
GCA_900543325.1	3186188
GCA_902481105.1	3186188
GCA_003859245.1	5138555
GCA_009822785.1	5138555
GCA_035329525.1	3806760
GCA_036724365.1	3806760
GCA_945830445.1	1841795
GCA_945863795.1	1841795
GCA_035435465.1	1831794
GCA_036848995.1	1831794
GCA_001714095.1	4742576
GCA_001714145.1	4742576
GCA_902374415.1	6549476
GCA_000218325.1	6549476
GCA_900772205.1	2556104
GCA_902488225.1	2556104
GCA_900764305.1	4657579
GCA_902484635.1	4657579
GCA_900761615.1	1884191
GCA_902483945.1	1884191
GCA_000520035.1	5737294
GCA_000671295.1	5737293
GCA_002875085.1	5543737
GCA_963877785.1	5543737
GCA_902758795.1	2459803
GCA_900316515.1	2459803
GCA_001037465.1	4658186
GCA_963865795.1	4658186
GCA_902757755.1	2110507
GCA_900315195.1	2110507
GCA_035397885.1	2091886
GCA_036800845.1	2091886
GCA_001840125.1	4384965
GCA_004104875.1	4384969
GCA_011774345.1	3683349
GCA_011777235.1	3683349
GCA_030234325.1	5824030
GCA_033195135.1	5824030
GCA_019264945.1	4575198
GCA_016917575.1	4575198
GCA_016917535.1	4575198
GCA_035395185.1	1885524
GCA_036792695.1	1885524
GCA_947044485.1	5491616
GCA_019679345.1	5491625
GCA_007978045.1	2583234
GCA_007975085.1	2583230
GCA_902483975.1	2933905
GCA_900761715.1	2933905
GCA_902755315.1	3202597
GCA_900318015.1	3202597
GCA_003672705.1	2161899
GCA_013330815.1	2161899
GCA_947495545.1	4939243
GCA_947497725.1	4939243
GCA_001987355.1	4104294
GCA_004009475.1	4104293
GCA_001605565.1	4104288
GCA_001605095.1	4104286
GCA_023655645.1	2779688
GCA_023657185.1	2779689
GCA_000824685.1	6457225
GCA_000824345.1	6457225
GCA_016785845.1	4776279
GCA_016785865.1	4776279
GCA_014706555.1	5394884
GCA_000146875.2	5394883
GCA_000723585.1	4353177
GCA_902375355.1	4353177
GCA_021813405.1	2906763
GCA_028065145.1	2906763
GCA_026009095.1	4393264
GCA_030385915.1	4393264
GCA_902364895.1	2830712
GCA_003467445.1	2830712
GCA_025149785.1	3373066
GCA_016904155.1	3373067
GCA_001363995.1	4934447
GCA_001081085.1	4934451
GCA_900763775.1	1034002
GCA_902484475.1	1034002
GCA_900769255.1	1907667
GCA_902486625.1	1907667
GCA_013155265.1	2805081
GCA_018390415.1	2805081
GCA_900766925.1	5056923
GCA_902485735.1	5056923
GCA_035394765.1	1109425
GCA_036841585.1	1109425
GCA_009625815.1	3696492
GCA_009626475.1	3696490
GCA_028863745.1	3952040
GCA_036541385.1	3952040
GCA_006151685.1	4542919
GCA_901007635.1	4542919
GCA_902385965.1	5262465
GCA_000477475.1	5262465
GCA_902782215.1	2071801
GCA_001026275.1	2071797
GCA_003467365.1	5489753
GCA_902364915.1	5489753
GCA_015656895.1	2086929
GCA_904501735.1	2086929
GCA_019149405.1	5814960
GCA_007955095.1	5814963
GCA_001721825.1	6681981
GCA_001721805.1	6681975
GCA_018679915.1	1439354
GCA_013041715.1	1439354
GCA_000162155.1	6003748
GCA_902374095.1	6003748
GCA_035395065.1	2398442
GCA_036753245.1	2398442
GCA_002812905.2	6752906
GCA_002812925.3	6752906
GCA_019284795.1	5540574
GCA_019284815.1	5540574
GCA_019285055.1	5540574
GCA_019285215.1	5540574
GCA_019285275.1	5540574
GCA_002052855.1	4763992
GCA_004118825.1	4763990
GCA_036840915.1	3465871
GCA_025947085.1	3465871
GCA_003212775.1	660486
GCA_902587705.1	660486
GCA_943788655.1	2066972
GCA_943840815.1	2066972
GCA_902375965.1	1929163
GCA_001487145.1	1929163
GCA_030908685.1	5552870
GCA_030908725.1	5552868
GCA_011462375.1	1563280
GCA_011456315.1	1563276
GCA_001461035.1	3660245
GCA_902387445.1	3660245
GCA_030060765.1	4087263
GCA_030060745.1	4087258
GCA_948541915.1	1988776
GCA_949115075.1	1988776
GCA_900767325.1	1101788
GCA_902485935.1	1101788
GCA_900556895.1	1429834
GCA_902479435.1	1429834
GCA_949496715.1	1707273
GCA_949553045.1	1707273
GCA_000659605.1	4397990
GCA_000672395.1	4397993
GCA_945828725.1	1037325
GCA_945870805.1	1037325
GCA_009817065.1	1788633
GCA_009818475.1	1788628
GCA_017089265.1	1788635
GCA_009812505.1	1788627
GCA_009818915.1	1788633
GCA_900044605.1	2806627
GCA_900250335.1	2806631
GCA_035394515.1	474821
GCA_036736725.1	474821
GCA_017846555.1	1856694
GCA_014874665.1	1856694
GCA_902760115.1	1978933
GCA_900319195.1	1978933
GCA_019264865.1	5047093
GCA_019264885.1	5047093
GCA_016658065.1	NA
GCA_016657405.1	5047093
GCA_016657825.1	5047093
GCA_000158655.1	3478423
GCA_902374025.1	3478423
GCA_035398505.1	2860258
GCA_036805285.1	2860258
GCA_900321185.1	906017
GCA_902759965.1	906017
GCA_003458885.1	2690153
GCA_902366845.1	2690153
GCA_001405395.1	3237417
GCA_902362785.1	3237417
GCA_902483025.1	1685607
GCA_900551585.1	1685607
GCA_001312345.1	3696254
GCA_963869935.1	3696254
GCA_017168575.1	5718512
GCA_037629535.1	5718512
GCA_001987615.1	4107604
GCA_001989075.1	4107596
GCA_035435185.1	1933670
GCA_036776725.1	1933670
GCA_902364505.1	2360516
GCA_003473055.1	2360516
GCA_020714925.1	4713683
GCA_020715165.1	4713682
GCA_035441805.1	1619859
GCA_036844825.1	1619859
GCA_902374085.1	2231411
GCA_000161955.2	2231411
GCA_003469185.1	2229028
GCA_902364835.1	2229028
GCA_029831825.1	2974132
GCA_029831915.1	2974131
GCA_018727765.1	1790139
GCA_958296215.1	1790139
GCA_000348085.2	3858111
GCA_963863325.1	3858111
GCA_002116475.1	5193715
GCA_002116555.1	5193715
GCA_003955885.1	2337504
GCA_002953275.1	2337498
GCA_032463605.1	2314038
GCA_014900575.1	2314038
GCA_902483665.1	1867419
GCA_900760115.1	1867419
GCA_003384525.1	2479249
GCA_005773905.1	2479249
GCA_005937595.1	2479249
GCA_029370605.1	2806553
GCA_029370585.1	2806553
GCA_002022225.1	3212699
GCA_900659885.1	3212703
GCA_900318195.1	4176755
GCA_902760255.1	4176755
GCA_949461445.1	4164501
GCA_949464255.1	4164501
GCA_900766415.1	1742690
GCA_902485455.1	1742690
GCA_900771335.1	1892545
GCA_902488135.1	1892545
GCA_017115615.1	3102553
GCA_902652765.1	3102553
GCA_948501155.1	1986411
GCA_948971105.1	1986411
GCA_949105835.1	1986411
GCA_016757735.1	3353883
GCA_020341635.1	3353884
GCA_900555395.1	1233090
GCA_902480105.1	1233090
GCA_902755285.1	1937853
GCA_900317205.1	1937853
GCA_009746385.1	5670386
GCA_013187305.1	5670386
GCA_900143505.1	4008622
GCA_900148575.1	4008622
GCA_030444635.1	6264388
GCA_030444595.1	6264393
GCA_035329645.1	3262834
GCA_036827125.1	3262834
GCA_902757025.1	2439679
GCA_900316745.1	2439679
GCA_035400045.1	936745
GCA_036845785.1	936745
GCA_023534485.1	5409156
GCA_023535215.1	5409156
GCA_017570505.1	2844062
GCA_017570425.1	2844059
GCA_017570525.1	NA
GCA_003171985.1	4622303
GCA_002463275.1	4622296
GCA_025657455.1	4839638
GCA_025657535.1	4839638
GCA_025657595.1	4839638
GCA_025657635.1	4839638
GCA_001989055.1	4103084
GCA_004637085.1	4103077
GCA_900315155.1	2492152
GCA_902756425.1	2492152
GCA_003435485.1	6692195
GCA_902399835.1	6692195
GCA_003281095.1	551494
GCA_902535295.1	551494
GCA_900547765.1	2069327
GCA_902480645.1	2069327
GCA_002850075.1	4703982
GCA_002850095.1	4703977
GCA_003149325.1	3832489
GCA_900116855.1	3832489
GCA_900542165.1	2086362
GCA_902482115.1	2086362
GCA_022483845.1	2666950
GCA_022483325.1	2666948
GCA_022484265.1	2666948
GCA_022483585.1	2666946
GCA_943356615.1	728608
GCA_943357295.1	728608
GCA_030704265.1	3980773
GCA_014358035.1	3980767
GCA_900321985.1	2580522
GCA_902758465.1	2580522
GCA_900314405.1	1532398
GCA_902803905.1	1532398
GCA_013296325.1	6011493
GCA_013296915.1	6011489
GCA_902759825.1	2027957
GCA_900313475.1	2027957
GCA_900550105.1	3664514
GCA_902482875.1	3664514
GCA_002357015.1	1283910
GCA_002356735.1	1283910
GCA_002356835.1	1283908
GCA_949516255.1	2600107
GCA_949523145.1	2600107
GCA_023016405.1	1139647
GCA_030451325.1	1139649
GCA_029866605.1	1139654
GCA_000162575.1	1623845
GCA_902381655.1	1623845
GCA_900769985.1	3193382
GCA_902487175.1	3193382
GCA_900768765.1	1357146
GCA_902486445.1	1357146
GCA_001282665.1	3568817
GCA_902375665.1	3568817
GCA_002447215.1	4411331
GCA_002447655.1	4411331
GCA_002447835.1	4411327
GCA_002447675.1	4411326
GCA_949519075.1	1559984
GCA_949529875.1	1559984
GCA_015548725.1	4873543
GCA_028329485.1	4873543
GCA_018336255.1	1040265
GCA_018336275.1	1040265
GCA_018336295.1	1040265
GCA_018336315.1	1040265
GCA_018337015.1	1040265
GCA_006508185.1	1040265
GCA_900320275.1	3686524
GCA_902756325.1	3686524
GCA_001998765.1	3172613
GCA_902388025.1	3172613
GCA_036724875.1	2474585
GCA_035397395.1	2474585
GCA_902375265.1	3874680
GCA_000582785.1	3874680
GCA_007954445.1	2868644
GCA_007954465.1	2868644
GCA_902757205.1	2315605
GCA_900315165.1	2315605
GCA_025572355.1	5733903
GCA_026153785.1	5733903
GCA_902487605.1	1340166
GCA_900770855.1	1340166
GCA_035427025.1	5818619
GCA_036833775.1	5818619
GCA_023735275.1	5132580
GCA_023735215.1	5132577
GCA_902757945.1	2255911
GCA_900320215.1	2255911
GCA_902364315.1	2261682
GCA_003475115.1	2261682
GCA_030014065.1	2817544
GCA_030014085.1	2817542
GCA_030015595.1	2817539
GCA_003265565.1	4296157
GCA_900491735.1	4296157
GCA_035400405.1	2548984
GCA_036805245.1	2548984
GCA_019375035.1	5435138
GCA_009600695.1	5435138
GCA_900543605.1	1968174
GCA_902481825.1	1968174
GCA_902387545.1	5444912
GCA_001274835.1	5444912
GCA_003672915.1	1546448
GCA_013330185.1	1546448
GCA_003426665.1	2537190
GCA_005937455.1	2537190
GCA_902756155.1	3127083
GCA_900316955.1	3127083
GCA_021798955.1	2519165
GCA_028067695.1	2519165
GCA_013112815.1	2721616
GCA_016743655.1	2721616
GCA_902812325.1	2320182
GCA_902812405.1	2320182
GCA_900769645.1	2116484
GCA_902486985.1	2116484
GCA_004291095.1	2373619
GCA_004291105.1	2373619
GCA_900772235.1	1541608
GCA_902488215.1	1541608
GCA_900547805.1	1930887
GCA_902480695.1	1930887
GCA_902374315.1	4916964
GCA_000189615.1	4916964
GCA_902759545.1	2008778
GCA_900320395.1	2008778
GCA_900321035.1	2402828
GCA_902755615.1	2402828
GCA_000307795.1	1667892
GCA_000307835.1	1667890
GCA_900315905.1	3145880
GCA_902756365.1	3145880
GCA_003469765.1	1726565
GCA_902364775.1	1726565
GCA_902170415.1	4694544
GCA_963900265.1	4694544
GCA_016729975.1	4723039
GCA_963890915.1	4723039
GCA_028549475.1	4019512
GCA_028549575.1	4019509
GCA_003595365.1	2935151
GCA_003595385.1	2935151
GCA_033583135.1	3989257
GCA_025055235.1	3989257
GCA_025881815.1	5271330
GCA_027885765.1	5271330
GCA_015554215.1	3565144
GCA_039758865.1	3565144
GCA_024753045.1	5152878
GCA_027983285.1	5152878
GCA_902386845.1	6327271
GCA_900169535.1	6327271
GCA_900108585.1	4008675
GCA_003149195.1	4008675
GCA_902479945.1	2700049
GCA_900549475.1	2700049
GCA_902170275.1	4835319
GCA_963901075.1	4835319
GCA_902364595.1	4918299
GCA_003434465.1	4918299
GCA_035405185.1	3507958
GCA_036834445.1	3507958
GCA_000413595.1	3286425
GCA_000413495.1	3286423
GCA_003426255.1	2477474
GCA_006240685.1	2477474
GCA_009815255.1	1788518
GCA_009817715.1	1788521
GCA_037157765.1	13605706
GCA_037157805.1	13605706
GCA_000195735.1	1111523
GCA_000363905.1	1111520
GCA_003287725.1	5320079
GCA_963879105.1	5320079
GCA_003284215.1	1301831
GCA_902510145.1	1301831
GCA_003457815.1	6397762
GCA_902364285.1	6397762
GCA_024434475.1	5713326
GCA_025531975.1	5713326
GCA_036847345.1	732480
GCA_035394725.1	732480
GCA_011774165.1	6397534
GCA_011777045.1	6397534
GCA_900546185.1	1002062
GCA_938011795.1	1002062
GCA_905207825.1	1002062
GCA_009915175.1	3978712
GCA_963886535.1	3978712
GCA_035395365.1	2532379
GCA_036843665.1	2532379
GCA_035619135.1	2203933
GCA_035619155.1	2203927
GCA_902486085.1	2187524
GCA_900767695.1	2187524
GCA_034366145.1	5525125
GCA_035481755.1	5525125
GCA_949518975.1	1861844
GCA_949529825.1	1861844
GCA_026128625.1	5651231
GCA_026198435.1	5651231
GCA_900766785.1	2267758
GCA_902485695.1	2267758
GCA_002241235.1	3936426
GCA_963875615.1	3936426
GCA_000754375.1	4738299
GCA_000612325.1	4738298
GCA_015550845.1	4650166
GCA_028398205.1	4650166
GCA_006363895.1	1269612
GCA_006364015.1	1269614
GCA_006363995.1	1269613
GCA_033657865.1	2692014
GCA_033659385.1	2692014
GCA_026197355.1	5521910
GCA_037005665.1	5521910
GCA_025056115.1	2365809
GCA_033583715.1	2365809
GCA_949519545.1	2652417
GCA_949544775.1	2652417
GCA_002703955.1	4304820
GCA_002704035.1	4304820
GCA_035395865.1	869634
GCA_036787545.1	869634
GCA_902758855.1	2907073
GCA_900319865.1	2907073
GCA_949459415.1	1410493
GCA_949478795.1	1410493
GCA_003045185.1	2894711
GCA_003045345.1	2894710
GCA_008802475.1	6932990
GCA_026127205.1	6932990
GCA_000007165.1	5274174
GCA_000816885.1	5274168
GCA_033658945.1	2539459
GCA_033659105.1	2539459
GCA_000389675.2	1991579
GCA_024218715.1	1991579
GCA_902484685.1	2411528
GCA_900764495.1	2411528
GCA_023066215.1	2866030
